geometry,min_lon,min_lat,max_lon,max_lat,streets_length_370,building_count_580,building_area_940
"POLYGON ((-13624008 6049332.000000001, -13623508 6049332.000000001, -13623508 6049831.999999999, -13624008 6049831.999999999, -13624008 6049332.000000001))",-122.38654617366633,47.65307667393818,-122.38205459724573,47.656102193107856,4723.946198858481,291,480612.69199762115
"POLYGON ((-13624008 6049831.999999999, -13623508 6049831.999999999, -13623508 6050331.999999999, -13624008 6050331.999999999, -13624008 6049831.999999999))",-122.38654617366633,47.656102193107856,-122.38205459724573,47.659127536980066,4774.113410868301,152,448558.7062644145
"POLYGON ((-13624008 6050331.999999999, -13623508 6050331.999999999, -13623508 6050831.999999999, -13624008 6050831.999999999, -13624008 6050331.999999999))",-122.38654617366633,47.659127536980066,-122.38205459724573,47.66215270555653,1987.8535690939823,91,486402.45665013115
"POLYGON ((-13624008 6050831.999999999, -13623508 6050831.999999999, -13623508 6051332.000000001, -13624008 6051332.000000001, -13624008 6050831.999999999))",-122.38654617366633,47.66215270555653,-122.38205459724573,47.66517769883898,808.7453544499308,79,613038.5925733175
"POLYGON ((-13624008 6051332.000000001, -13623508 6051332.000000001, -13623508 6051832, -13624008 6051832, -13624008 6051332.000000001))",-122.38654617366633,47.66517769883898,-122.38205459724573,47.66820251682912,3986.899592610748,115,680149.8936619421
"POLYGON ((-13624008 6051832, -13623508 6051832, -13623508 6052331.999999999, -13624008 6052331.999999999, -13624008 6051832))",-122.38654617366633,47.66820251682912,-122.38205459724573,47.67122715952869,5234.329944095281,393,831697.994566453
"POLYGON ((-13624008 6052331.999999999, -13623508 6052331.999999999, -13623508 6052832, -13624008 6052832, -13624008 6052331.999999999))",-122.38654617366633,47.67122715952869,-122.38205459724573,47.67425162693943,5000.0243652228155,815,817146.6325977077
"POLYGON ((-13624008 6052832, -13623508 6052832, -13623508 6053332.000000001, -13624008 6053332.000000001, -13624008 6052832))",-122.38654617366633,47.67425162693943,-122.38205459724573,47.677275919063064,5169.846335088858,909,700893.3309539356
"POLYGON ((-13624008 6053332.000000001, -13623508 6053332.000000001, -13623508 6053831.999999999, -13624008 6053831.999999999, -13624008 6053332.000000001))",-122.38654617366633,47.677275919063064,-122.38205459724573,47.68030003590131,4996.427241261111,803,633092.920458998
"POLYGON ((-13624008 6053831.999999999, -13623508 6053831.999999999, -13623508 6054332.000000001, -13624008 6054332.000000001, -13624008 6053831.999999999))",-122.38654617366633,47.68030003590131,-122.38205459724573,47.683323977455935,4851.010116780896,794,594105.6042287975
"POLYGON ((-13624008 6054332.000000001, -13623508 6054332.000000001, -13623508 6054831.999999999, -13624008 6054831.999999999, -13624008 6054332.000000001))",-122.38654617366633,47.683323977455935,-122.38205459724573,47.68634774372864,4832.314034781947,777,582500.2937114993
"POLYGON ((-13624008 6054831.999999999, -13623508 6054831.999999999, -13623508 6055332, -13624008 6055332, -13624008 6054831.999999999))",-122.38654617366633,47.68634774372864,-122.38205459724573,47.689371334721194,4881.997153987429,794,583273.0781612049
"POLYGON ((-13624008 6055332, -13623508 6055332, -13623508 6055831.999999998, -13624008 6055831.999999998, -13624008 6055332))",-122.38654617366633,47.689371334721194,-122.38205459724573,47.69239475043532,4787.458662320631,728,589278.2379517162
"POLYGON ((-13624008 6055831.999999998, -13623508 6055831.999999998, -13623508 6056332, -13624008 6056332, -13624008 6055831.999999998))",-122.38654617366633,47.69239475043532,-122.38205459724573,47.69541799087277,4029.6841997259853,500,554585.3926515271
"POLYGON ((-13624008 6056332, -13623508 6056332, -13623508 6056832, -13624008 6056832, -13624008 6056332))",-122.38654617366633,47.69541799087277,-122.38205459724573,47.698441056035286,4167.034118384068,445,528033.920654046
"POLYGON ((-13624008 6056832, -13623508 6056832, -13623508 6057332.000000001, -13624008 6057332.000000001, -13624008 6056832))",-122.38654617366633,47.698441056035286,-122.38205459724573,47.701463945924615,4711.880188488591,489,464717.8235943334
"POLYGON ((-13624008 6057332.000000001, -13623508 6057332.000000001, -13623508 6057831.999999999, -13624008 6057831.999999999, -13624008 6057332.000000001))",-122.38654617366633,47.701463945924615,-122.38205459724573,47.70448666054249,3448.7735642121115,283,322124.94800890685
"POLYGON ((-13624008 6057831.999999999, -13623508 6057831.999999999, -13623508 6058331.999999999, -13624008 6058331.999999999, -13624008 6057831.999999999))",-122.38654617366633,47.70448666054249,-122.38205459724573,47.70750919989069,441.9383700071487,94,180139.64263228854
"POLYGON ((-13624008 6058331.999999999, -13623508 6058331.999999999, -13623508 6058831.999999999, -13624008 6058831.999999999, -13624008 6058331.999999999))",-122.38654617366633,47.70750919989069,-122.38205459724573,47.710531563970946,0.0,0,60166.0671002049
"POLYGON ((-13624008 6058831.999999999, -13623508 6058831.999999999, -13623508 6059332, -13624008 6059332, -13624008 6058831.999999999))",-122.38654617366633,47.710531563970946,-122.38205459724573,47.71355375278502,0.0,0,4000.5073606243063
"POLYGON ((-13624008 6059332, -13623508 6059332, -13623508 6059831.999999998, -13624008 6059831.999999998, -13624008 6059332))",-122.38654617366633,47.71355375278502,-122.38205459724573,47.71657576633466,0.0,0,210.54735492193123
"POLYGON ((-13624008 6059831.999999998, -13623508 6059831.999999998, -13623508 6060331.999999998, -13624008 6060331.999999998, -13624008 6059831.999999998))",-122.38654617366633,47.71657576633466,-122.38205459724573,47.71959760462163,0.0,0,0.0
"POLYGON ((-13624008 6060331.999999998, -13623508 6060331.999999998, -13623508 6060831.999999999, -13624008 6060831.999999999, -13624008 6060331.999999998))",-122.38654617366633,47.71959760462163,-122.38205459724573,47.72261926764769,0.0,0,0.0
"POLYGON ((-13624008 6060831.999999999, -13623508 6060831.999999999, -13623508 6061331.999999998, -13624008 6061331.999999998, -13624008 6060831.999999999))",-122.38654617366633,47.72261926764769,-122.38205459724573,47.725640755414595,0.0,0,0.0
"POLYGON ((-13624008 6061331.999999998, -13623508 6061331.999999998, -13623508 6061832, -13624008 6061832, -13624008 6061331.999999998))",-122.38654617366633,47.725640755414595,-122.38205459724573,47.72866206792412,0.0,0,0.0
"POLYGON ((-13624008 6061832, -13623508 6061832, -13623508 6062332, -13624008 6062332, -13624008 6061832))",-122.38654617366633,47.72866206792412,-122.38205459724573,47.731683205178015,0.0,0,0.0
"POLYGON ((-13624008 6062332, -13623508 6062332, -13623508 6062831.999999999, -13624008 6062831.999999999, -13624008 6062332))",-122.38654617366633,47.731683205178015,-122.38205459724573,47.73470416717805,0.0,0,0.0
"POLYGON ((-13623508 6023331.999999999, -13623007.999999998 6023331.999999999, -13623007.999999998 6023832, -13623508 6023832, -13623508 6023331.999999999))",-122.38205459724573,47.495508075116945,-122.37756302082514,47.49854271208219,145.81407242622322,52,101342.63653910889
"POLYGON ((-13623508 6023832, -13623007.999999998 6023832, -13623007.999999998 6024332, -13623508 6024332, -13623508 6023832))",-122.38205459724573,47.49854271208219,-122.37756302082514,47.50157717366297,1675.0858055821836,232,206649.20020038803
"POLYGON ((-13623508 6024332, -13623007.999999998 6024332, -13623007.999999998 6024832, -13623508 6024832, -13623508 6024332))",-122.38205459724573,47.50157717366297,-122.37756302082514,47.50461145986092,3499.702615835667,416,320275.1364419973
"POLYGON ((-13623508 6024832, -13623007.999999998 6024832, -13623007.999999998 6025331.999999999, -13623508 6025331.999999999, -13623508 6024832))",-122.38205459724573,47.50461145986092,-122.37756302082514,47.507645570677646,3872.295654509203,460,438178.836237757
"POLYGON ((-13623508 6025331.999999999, -13623007.999999998 6025331.999999999, -13623007.999999998 6025831.999999999, -13623508 6025831.999999999, -13623508 6025331.999999999))",-122.38205459724573,47.507645570677646,-122.37756302082514,47.5106795061148,3952.979734132503,539,469724.1096575733
"POLYGON ((-13623508 6025831.999999999, -13623007.999999998 6025831.999999999, -13623007.999999998 6026332, -13623508 6026332, -13623508 6025831.999999999))",-122.38205459724573,47.5106795061148,-122.37756302082514,47.513713266174,3975.035648555576,638,455908.7079698432
"POLYGON ((-13623508 6026332, -13623007.999999998 6026332, -13623007.999999998 6026832, -13623508 6026832, -13623508 6026332))",-122.38205459724573,47.513713266174,-122.37756302082514,47.51674685085688,3933.1640308330457,562,423320.2586306825
"POLYGON ((-13623508 6026832, -13623007.999999998 6026832, -13623007.999999998 6027332.000000001, -13623508 6027332.000000001, -13623508 6026832))",-122.38205459724573,47.51674685085688,-122.37756302082514,47.51978026016509,2753.2931781319603,440,411881.2614583555
"POLYGON ((-13623508 6027332.000000001, -13623007.999999998 6027332.000000001, -13623007.999999998 6027831.999999999, -13623508 6027831.999999999, -13623508 6027332.000000001))",-122.38205459724573,47.51978026016509,-122.37756302082514,47.52281349410024,4028.805239273355,534,422831.3025073554
"POLYGON ((-13623508 6027831.999999999, -13623007.999999998 6027831.999999999, -13623007.999999998 6028332.000000001, -13623508 6028332.000000001, -13623508 6027831.999999999))",-122.38205459724573,47.52281349410024,-122.37756302082514,47.52584655266399,4583.348667069077,625,455095.2954873495
"POLYGON ((-13623508 6028332.000000001, -13623007.999999998 6028332.000000001, -13623007.999999998 6028831.999999998, -13623508 6028831.999999998, -13623508 6028332.000000001))",-122.38205459724573,47.52584655266399,-122.37756302082514,47.52887943585797,4741.71063951338,665,492831.6587551088
"POLYGON ((-13623508 6028831.999999998, -13623007.999999998 6028831.999999998, -13623007.999999998 6029331.999999999, -13623508 6029331.999999999, -13623508 6028831.999999998))",-122.38205459724573,47.52887943585797,-122.37756302082514,47.531912143683826,5190.006738874662,739,491674.5268167011
"POLYGON ((-13623508 6029331.999999999, -13623007.999999998 6029331.999999999, -13623007.999999998 6029831.999999999, -13623508 6029831.999999999, -13623508 6029331.999999999))",-122.38205459724573,47.531912143683826,-122.37756302082514,47.5349446761432,4983.73279975733,682,491209.5990296327
"POLYGON ((-13623508 6029831.999999999, -13623007.999999998 6029831.999999999, -13623007.999999998 6030331.999999999, -13623508 6030331.999999999, -13623508 6029831.999999999))",-122.38205459724573,47.5349446761432,-122.37756302082514,47.537977033237745,3512.5601159242947,600,475193.51828886825
"POLYGON ((-13623508 6030331.999999999, -13623007.999999998 6030331.999999999, -13623007.999999998 6030831.999999998, -13623508 6030831.999999998, -13623508 6030331.999999999))",-122.38205459724573,47.537977033237745,-122.37756302082514,47.54100921496909,3711.1191220660544,527,482387.63994686375
"POLYGON ((-13623508 6030831.999999998, -13623007.999999998 6030831.999999998, -13623007.999999998 6031331.999999999, -13623508 6031331.999999999, -13623508 6030831.999999998))",-122.38205459724573,47.54100921496909,-122.37756302082514,47.5440412213389,4159.865630378884,623,496502.85926389875
"POLYGON ((-13623508 6031331.999999999, -13623007.999999998 6031331.999999999, -13623007.999999998 6031831.999999999, -13623508 6031831.999999999, -13623508 6031331.999999999))",-122.38205459724573,47.5440412213389,-122.37756302082514,47.547073052348836,4201.56622573805,622,529717.8549332691
"POLYGON ((-13623508 6031831.999999999, -13623007.999999998 6031831.999999999, -13623007.999999998 6032332, -13623508 6032332, -13623508 6031831.999999999))",-122.38205459724573,47.547073052348836,-122.37756302082514,47.55010470800053,4319.733666597305,729,549016.1597058615
"POLYGON ((-13623508 6032332, -13623007.999999998 6032332, -13623007.999999998 6032831.999999999, -13623508 6032831.999999999, -13623508 6032332))",-122.38205459724573,47.55010470800053,-122.37756302082514,47.55313618829565,3921.870608593005,683,516521.0663953394
"POLYGON ((-13623508 6032831.999999999, -13623007.999999998 6032831.999999999, -13623007.999999998 6033331.999999999, -13623508 6033331.999999999, -13623508 6032831.999999999))",-122.38205459724573,47.55313618829565,-122.37756302082514,47.556167493235854,3347.9102460181957,634,480959.207488265
"POLYGON ((-13623508 6033331.999999999, -13623007.999999998 6033331.999999999, -13623007.999999998 6033831.999999998, -13623508 6033831.999999998, -13623508 6033331.999999999))",-122.38205459724573,47.556167493235854,-122.37756302082514,47.559198622822784,4211.08583855156,552,517055.1863656498
"POLYGON ((-13623508 6033831.999999998, -13623007.999999998 6033831.999999998, -13623007.999999998 6034331.999999998, -13623508 6034331.999999998, -13623508 6033831.999999998))",-122.38205459724573,47.559198622822784,-122.37756302082514,47.56222957705812,5256.294505727575,371,553247.3800679513
"POLYGON ((-13623508 6034331.999999998, -13623007.999999998 6034331.999999998, -13623007.999999998 6034831.999999999, -13623508 6034831.999999999, -13623508 6034331.999999998))",-122.38205459724573,47.56222957705812,-122.37756302082514,47.56526035594352,5665.225939249591,525,587301.9546155339
"POLYGON ((-13623508 6034831.999999999, -13623007.999999998 6034831.999999999, -13623007.999999998 6035332, -13623508 6035332, -13623508 6034831.999999999))",-122.38205459724573,47.56526035594352,-122.37756302082514,47.56829095948065,4827.267557479344,727,572655.4831025812
"POLYGON ((-13623508 6035332, -13623007.999999998 6035332, -13623007.999999998 6035831.999999999, -13623508 6035831.999999999, -13623508 6035332))",-122.38205459724573,47.56829095948065,-122.37756302082514,47.57132138767117,5584.058262717326,765,537730.7959517371
"POLYGON ((-13623508 6035831.999999999, -13623007.999999998 6035831.999999999, -13623007.999999998 6036332, -13623508 6036332, -13623508 6035831.999999999))",-122.38205459724573,47.57132138767117,-122.37756302082514,47.57435164051675,4839.802880774723,770,529965.9791472992
"POLYGON ((-13623508 6036332, -13623007.999999998 6036332, -13623007.999999998 6036832, -13623508 6036832, -13623508 6036332))",-122.38205459724573,47.57435164051675,-122.37756302082514,47.57738171801906,4965.252152757704,698,462482.81532572414
"POLYGON ((-13623508 6036832, -13623007.999999998 6036832, -13623007.999999998 6037331.999999999, -13623508 6037331.999999999, -13623508 6036832))",-122.38205459724573,47.57738171801906,-122.37756302082514,47.580411620179774,5449.54783492417,567,425335.7467046226
"POLYGON ((-13623508 6037331.999999999, -13623007.999999998 6037331.999999999, -13623007.999999998 6037832, -13623508 6037832, -13623508 6037331.999999999))",-122.38205459724573,47.580411620179774,-122.37756302082514,47.58344134700057,5316.027358779602,431,363819.5454397548
"POLYGON ((-13623508 6037832, -13623007.999999998 6037832, -13623007.999999998 6038332, -13623508 6038332, -13623508 6037832))",-122.38205459724573,47.58344134700057,-122.37756302082514,47.58647089848312,2494.9116020744304,307,302964.22189982433
"POLYGON ((-13623508 6038332, -13623007.999999998 6038332, -13623007.999999998 6038832, -13623508 6038832, -13623508 6038332))",-122.38205459724573,47.58647089848312,-122.37756302082514,47.589500274629096,3053.334752043004,175,213765.41123639952
"POLYGON ((-13623508 6038832, -13623007.999999998 6038832, -13623007.999999998 6039331.999999999, -13623508 6039331.999999999, -13623508 6038832))",-122.38205459724573,47.589500274629096,-122.37756302082514,47.59252947544019,1325.6501695825036,73,153020.69585052834
"POLYGON ((-13623508 6039331.999999999, -13623007.999999998 6039331.999999999, -13623007.999999998 6039831.999999999, -13623508 6039831.999999999, -13623508 6039331.999999999))",-122.38205459724573,47.59252947544019,-122.37756302082514,47.59555850091807,0.0,15,67392.47099248407
"POLYGON ((-13623508 6039831.999999999, -13623007.999999998 6039831.999999999, -13623007.999999998 6040331.999999998, -13623508 6040331.999999998, -13623508 6039831.999999999))",-122.38205459724573,47.59555850091807,-122.37756302082514,47.598587351064424,0.0,0,16575.83636447135
"POLYGON ((-13623508 6040331.999999998, -13623007.999999998 6040331.999999998, -13623007.999999998 6040831.999999999, -13623508 6040831.999999999, -13623508 6040331.999999998))",-122.38205459724573,47.598587351064424,-122.37756302082514,47.60161602588094,568.7854333254047,0,0.0
"POLYGON ((-13623508 6040831.999999999, -13623007.999999998 6040831.999999999, -13623007.999999998 6041332, -13623508 6041332, -13623508 6040831.999999999))",-122.38205459724573,47.60161602588094,-122.37756302082514,47.60464452536931,518.4937107673315,0,0.0
"POLYGON ((-13623508 6041332, -13623007.999999998 6041332, -13623007.999999998 6041832, -13623508 6041832, -13623508 6041332))",-122.38205459724573,47.60464452536931,-122.37756302082514,47.60767284953121,678.7034611287171,0,0.0
"POLYGON ((-13623508 6041832, -13623007.999999998 6041832, -13623007.999999998 6042332, -13623508 6042332, -13623508 6041832))",-122.38205459724573,47.60767284953121,-122.37756302082514,47.610700998368344,264.3554881110456,0,0.0
"POLYGON ((-13623508 6042332, -13623007.999999998 6042332, -13623007.999999998 6042832, -13623508 6042832, -13623508 6042332))",-122.38205459724573,47.610700998368344,-122.37756302082514,47.61372897188239,0.0,0,0.0
"POLYGON ((-13623508 6042832, -13623007.999999998 6042832, -13623007.999999998 6043332, -13623508 6043332, -13623508 6042832))",-122.38205459724573,47.61372897188239,-122.37756302082514,47.61675677007505,0.0,0,0.0
"POLYGON ((-13623508 6043332, -13623007.999999998 6043332, -13623007.999999998 6043831.999999999, -13623508 6043831.999999999, -13623508 6043332))",-122.38205459724573,47.61675677007505,-122.37756302082514,47.61978439294802,0.0,0,0.0
"POLYGON ((-13623508 6043831.999999999, -13623007.999999998 6043831.999999999, -13623007.999999998 6044331.999999998, -13623508 6044331.999999998, -13623508 6043831.999999999))",-122.38205459724573,47.61978439294802,-122.37756302082514,47.622811840503,0.0,0,1606.014679017282
"POLYGON ((-13623508 6044331.999999998, -13623007.999999998 6044331.999999998, -13623007.999999998 6044831.999999999, -13623508 6044831.999999999, -13623508 6044331.999999998))",-122.38205459724573,47.622811840503,-122.37756302082514,47.62583911274169,0.0,0,61400.63557199506
"POLYGON ((-13623508 6044831.999999999, -13623007.999999998 6044831.999999999, -13623007.999999998 6045331.999999999, -13623508 6045331.999999999, -13623508 6044831.999999999))",-122.38205459724573,47.62583911274169,-122.37756302082514,47.62886620966579,0.0,7,149360.22966405057
"POLYGON ((-13623508 6045331.999999999, -13623007.999999998 6045331.999999999, -13623007.999999998 6045831.999999999, -13623508 6045831.999999999, -13623508 6045331.999999999))",-122.38205459724573,47.62886620966579,-122.37756302082514,47.631893131276996,385.4167536865323,19,236815.89803906798
"POLYGON ((-13623508 6045831.999999999, -13623007.999999998 6045831.999999999, -13623007.999999998 6046331.999999999, -13623508 6046331.999999999, -13623508 6045831.999999999))",-122.38205459724573,47.631893131276996,-122.37756302082514,47.63491987757703,3087.3748451637257,32,316656.61888042523
"POLYGON ((-13623508 6046331.999999999, -13623007.999999998 6046331.999999999, -13623007.999999998 6046831.999999998, -13623508 6046831.999999998, -13623508 6046331.999999999))",-122.38205459724573,47.63491987757703,-122.37756302082514,47.63794644856758,0.0,36,352682.06725005293
"POLYGON ((-13623508 6046831.999999998, -13623007.999999998 6046831.999999998, -13623007.999999998 6047332, -13623508 6047332, -13623508 6046831.999999998))",-122.38205459724573,47.63794644856758,-122.37756302082514,47.640972844250385,274.368734092449,50,374690.64237638493
"POLYGON ((-13623508 6047332, -13623007.999999998 6047332, -13623007.999999998 6047831.999999999, -13623508 6047831.999999999, -13623508 6047332))",-122.38205459724573,47.640972844250385,-122.37756302082514,47.643999064627124,374.33575151069977,61,368624.52415384806
"POLYGON ((-13623508 6047831.999999999, -13623007.999999998 6047831.999999999, -13623007.999999998 6048332, -13623508 6048332, -13623508 6047831.999999999))",-122.38205459724573,47.643999064627124,-122.37756302082514,47.647025109699534,1130.7167650428753,172,396860.8412521828
"POLYGON ((-13623508 6048332, -13623007.999999998 6048332, -13623007.999999998 6048831.999999998, -13623508 6048831.999999998, -13623508 6048332))",-122.38205459724573,47.647025109699534,-122.37756302082514,47.6500509794693,3674.810591257048,225,465348.4595179924
"POLYGON ((-13623508 6048831.999999998, -13623007.999999998 6048831.999999998, -13623007.999999998 6049332.000000001, -13623508 6049332.000000001, -13623508 6048831.999999998))",-122.38205459724573,47.6500509794693,-122.37756302082514,47.65307667393818,1808.9003277646093,187,484064.6873404474
"POLYGON ((-13623508 6049332.000000001, -13623007.999999998 6049332.000000001, -13623007.999999998 6049831.999999999, -13623508 6049831.999999999, -13623508 6049332.000000001))",-122.38205459724573,47.65307667393818,-122.37756302082514,47.656102193107856,3609.993279159133,59,427196.4237899619
"POLYGON ((-13623508 6049831.999999999, -13623007.999999998 6049831.999999999, -13623007.999999998 6050331.999999999, -13623508 6050331.999999999, -13623508 6049831.999999999))",-122.38205459724573,47.656102193107856,-122.37756302082514,47.659127536980066,916.3189761910091,57,375320.6478390406
"POLYGON ((-13623508 6050331.999999999, -13623007.999999998 6050331.999999999, -13623007.999999998 6050831.999999999, -13623508 6050831.999999999, -13623508 6050331.999999999))",-122.38205459724573,47.659127536980066,-122.37756302082514,47.66215270555653,544.4796176420858,64,469539.1382219976
"POLYGON ((-13623508 6050831.999999999, -13623007.999999998 6050831.999999999, -13623007.999999998 6051332.000000001, -13623508 6051332.000000001, -13623508 6050831.999999999))",-122.38205459724573,47.66215270555653,-122.37756302082514,47.66517769883898,4418.5617500333965,141,644333.1939732385
"POLYGON ((-13623508 6051332.000000001, -13623007.999999998 6051332.000000001, -13623007.999999998 6051832, -13623508 6051832, -13623508 6051332.000000001))",-122.38205459724573,47.66517769883898,-122.37756302082514,47.66820251682912,5942.565806471919,194,810229.6266063057
"POLYGON ((-13623508 6051832, -13623007.999999998 6051832, -13623007.999999998 6052331.999999999, -13623508 6052331.999999999, -13623508 6051832))",-122.38205459724573,47.66820251682912,-122.37756302082514,47.67122715952869,4954.564794326897,462,851199.5582733497
"POLYGON ((-13623508 6052331.999999999, -13623007.999999998 6052331.999999999, -13623007.999999998 6052832, -13623508 6052832, -13623508 6052331.999999999))",-122.38205459724573,47.67122715952869,-122.37756302082514,47.67425162693943,4843.7720662563115,845,803448.1769016962
"POLYGON ((-13623508 6052832, -13623007.999999998 6052832, -13623007.999999998 6053332.000000001, -13623508 6053332.000000001, -13623508 6052832))",-122.38205459724573,47.67425162693943,-122.37756302082514,47.677275919063064,5018.590539353303,837,715777.6782254103
"POLYGON ((-13623508 6053332.000000001, -13623007.999999998 6053332.000000001, -13623007.999999998 6053831.999999999, -13623508 6053831.999999999, -13623508 6053332.000000001))",-122.38205459724573,47.677275919063064,-122.37756302082514,47.68030003590131,4829.811421921285,780,647429.0032253576
"POLYGON ((-13623508 6053831.999999999, -13623007.999999998 6053831.999999999, -13623007.999999998 6054332.000000001, -13623508 6054332.000000001, -13623508 6053831.999999999))",-122.38205459724573,47.68030003590131,-122.37756302082514,47.683323977455935,4930.620107721315,772,593627.9365927302
"POLYGON ((-13623508 6054332.000000001, -13623007.999999998 6054332.000000001, -13623007.999999998 6054831.999999999, -13623508 6054831.999999999, -13623508 6054332.000000001))",-122.38205459724573,47.683323977455935,-122.37756302082514,47.68634774372864,5123.6429664153475,792,566602.9477399687
"POLYGON ((-13623508 6054831.999999999, -13623007.999999998 6054831.999999999, -13623007.999999998 6055332, -13623508 6055332, -13623508 6054831.999999999))",-122.38205459724573,47.68634774372864,-122.37756302082514,47.689371334721194,4911.432212134694,772,580021.035642859
"POLYGON ((-13623508 6055332, -13623007.999999998 6055332, -13623007.999999998 6055831.999999998, -13623508 6055831.999999998, -13623508 6055332))",-122.38205459724573,47.689371334721194,-122.37756302082514,47.69239475043532,5055.207320092453,684,587362.8079764419
"POLYGON ((-13623508 6055831.999999998, -13623007.999999998 6055831.999999998, -13623007.999999998 6056332, -13623508 6056332, -13623508 6055831.999999998))",-122.38205459724573,47.69239475043532,-122.37756302082514,47.69541799087277,4110.068514650673,521,592983.485943651
"POLYGON ((-13623508 6056332, -13623007.999999998 6056332, -13623007.999999998 6056832, -13623508 6056832, -13623508 6056332))",-122.38205459724573,47.69541799087277,-122.37756302082514,47.698441056035286,2407.272964797366,436,563469.5363333516
"POLYGON ((-13623508 6056832, -13623007.999999998 6056832, -13623007.999999998 6057332.000000001, -13623508 6057332.000000001, -13623508 6056832))",-122.38205459724573,47.698441056035286,-122.37756302082514,47.701463945924615,4078.3854716849655,410,513393.9723266009
"POLYGON ((-13623508 6057332.000000001, -13623007.999999998 6057332.000000001, -13623007.999999998 6057831.999999999, -13623508 6057831.999999999, -13623508 6057332.000000001))",-122.38205459724573,47.701463945924615,-122.37756302082514,47.70448666054249,4722.964684000787,351,400614.1430357657
"POLYGON ((-13623508 6057831.999999999, -13623007.999999998 6057831.999999999, -13623007.999999998 6058331.999999999, -13623508 6058331.999999999, -13623508 6057831.999999999))",-122.38205459724573,47.70448666054249,-122.37756302082514,47.70750919989069,2430.380695966089,194,248751.66208228678
"POLYGON ((-13623508 6058331.999999999, -13623007.999999998 6058331.999999999, -13623007.999999998 6058831.999999999, -13623508 6058831.999999999, -13623508 6058331.999999999))",-122.38205459724573,47.70750919989069,-122.37756302082514,47.710531563970946,414.00963891406644,69,113299.9199455902
"POLYGON ((-13623508 6058831.999999999, -13623007.999999998 6058831.999999999, -13623007.999999998 6059332, -13623508 6059332, -13623508 6058831.999999999))",-122.38205459724573,47.710531563970946,-122.37756302082514,47.71355375278502,1035.6038475325504,1,53032.43690434643
"POLYGON ((-13623508 6059332, -13623007.999999998 6059332, -13623007.999999998 6059831.999999998, -13623508 6059831.999999998, -13623508 6059332))",-122.38205459724573,47.71355375278502,-122.37756302082514,47.71657576633466,0.0,1,49463.854003039836
"POLYGON ((-13623508 6059831.999999998, -13623007.999999998 6059831.999999998, -13623007.999999998 6060331.999999998, -13623508 6060331.999999998, -13623508 6059831.999999998))",-122.38205459724573,47.71657576633466,-122.37756302082514,47.71959760462163,0.0,0,55839.89097420302
"POLYGON ((-13623508 6060331.999999998, -13623007.999999998 6060331.999999998, -13623007.999999998 6060831.999999999, -13623508 6060831.999999999, -13623508 6060331.999999998))",-122.38205459724573,47.71959760462163,-122.37756302082514,47.72261926764769,0.0,0,49276.2147576306
"POLYGON ((-13623508 6060831.999999999, -13623007.999999998 6060831.999999999, -13623007.999999998 6061331.999999998, -13623508 6061331.999999998, -13623508 6060831.999999999))",-122.38205459724573,47.72261926764769,-122.37756302082514,47.725640755414595,0.0,0,29130.899630613356
"POLYGON ((-13623508 6061331.999999998, -13623007.999999998 6061331.999999998, -13623007.999999998 6061832, -13623508 6061832, -13623508 6061331.999999998))",-122.38205459724573,47.725640755414595,-122.37756302082514,47.72866206792412,0.0,0,4465.281457031182
"POLYGON ((-13623508 6061832, -13623007.999999998 6061832, -13623007.999999998 6062332, -13623508 6062332, -13623508 6061832))",-122.38205459724573,47.72866206792412,-122.37756302082514,47.731683205178015,0.0,0,6216.482714889176
"POLYGON ((-13623508 6062332, -13623007.999999998 6062332, -13623007.999999998 6062831.999999999, -13623508 6062831.999999999, -13623508 6062332))",-122.38205459724573,47.731683205178015,-122.37756302082514,47.73470416717805,0.0,0,10865.778579254851
"POLYGON ((-13623007.999999998 6023331.999999999, -13622507.999999998 6023331.999999999, -13622507.999999998 6023832, -13623007.999999998 6023832, -13623007.999999998 6023331.999999999))",-122.37756302082514,47.495508075116945,-122.37307144440453,47.49854271208219,1356.1576256371775,144,183376.97842533185
"POLYGON ((-13623007.999999998 6023832, -13622507.999999998 6023832, -13622507.999999998 6024332, -13623007.999999998 6024332, -13623007.999999998 6023832))",-122.37756302082514,47.49854271208219,-122.37307144440453,47.50157717366297,2708.7786570216126,292,288333.5342754113
"POLYGON ((-13623007.999999998 6024332, -13622507.999999998 6024332, -13622507.999999998 6024832, -13623007.999999998 6024832, -13623007.999999998 6024332))",-122.37756302082514,47.50157717366297,-122.37307144440453,47.50461145986092,3088.6686932481716,397,369920.73913531925
"POLYGON ((-13623007.999999998 6024832, -13622507.999999998 6024832, -13622507.999999998 6025331.999999999, -13623007.999999998 6025331.999999999, -13623007.999999998 6024832))",-122.37756302082514,47.50461145986092,-122.37307144440453,47.507645570677646,3728.0128515601964,456,414868.69825215964
"POLYGON ((-13623007.999999998 6025331.999999999, -13622507.999999998 6025331.999999999, -13622507.999999998 6025831.999999999, -13623007.999999998 6025831.999999999, -13623007.999999998 6025331.999999999))",-122.37756302082514,47.507645570677646,-122.37307144440453,47.5106795061148,4340.890450151441,507,431340.3893626505
"POLYGON ((-13623007.999999998 6025831.999999999, -13622507.999999998 6025831.999999999, -13622507.999999998 6026332, -13623007.999999998 6026332, -13623007.999999998 6025831.999999999))",-122.37756302082514,47.5106795061148,-122.37307144440453,47.513713266174,4448.242406066858,636,430618.1916396621
